"","algorithm","iomode","image","nthreads","imsize","user","real","sys"
"515","omp","withoutIO","full",1,512,0.052,0.055,0
"516","omp","withoutIO","full",1,512,0.052,0.056,0
"517","omp","withoutIO","full",1,512,0.052,0.055,0
"518","omp","withoutIO","full",1,512,0.052,0.056,0
"519","omp","withoutIO","full",1,512,0.052,0.055,0
"520","omp","withoutIO","full",1,512,0.052,0.056,0
"521","omp","withoutIO","full",1,1024,0.216,0.22,0
"522","omp","withoutIO","full",1,1024,0.216,0.22,0
"523","omp","withoutIO","full",1,1024,0.22,0.221,0
"524","omp","withoutIO","full",1,1024,0.22,0.223,0
"525","omp","withoutIO","full",1,1024,0.212,0.216,0
"526","omp","withoutIO","full",1,1024,0.216,0.22,0
"527","omp","withoutIO","full",1,1024,0.22,0.223,0
"528","omp","withoutIO","full",1,1024,0.22,0.22,0
"529","omp","withoutIO","full",1,1024,0.216,0.22,0
"530","omp","withoutIO","full",1,1024,0.216,0.219,0
"531","omp","withoutIO","full",1,1024,0.22,0.224,0
"532","omp","withoutIO","full",1,1024,0.212,0.215,0
"533","omp","withoutIO","full",1,1024,0.216,0.216,0
"534","omp","withoutIO","full",1,1024,0.212,0.215,0
"535","omp","withoutIO","full",1,1024,0.216,0.219,0
"536","omp","withoutIO","full",1,1024,0.212,0.216,0
"537","omp","withoutIO","full",1,1024,0.212,0.215,0
"538","omp","withoutIO","full",1,1024,0.212,0.215,0
"539","omp","withoutIO","full",1,1024,0.216,0.219,0
"540","omp","withoutIO","full",1,1024,0.212,0.215,0
"541","omp","withoutIO","full",1,2048,0.86,0.862,0
"542","omp","withoutIO","full",1,2048,0.864,0.867,0
"543","omp","withoutIO","full",1,2048,0.864,0.868,0
"544","omp","withoutIO","full",1,2048,0.864,0.869,0.004
"545","omp","withoutIO","full",1,2048,0.868,0.868,0
"546","omp","withoutIO","full",1,2048,0.86,0.864,0
"547","omp","withoutIO","full",1,2048,0.852,0.856,0
"548","omp","withoutIO","full",1,2048,0.856,0.859,0
"549","omp","withoutIO","full",1,2048,0.86,0.862,0
"550","omp","withoutIO","full",1,2048,0.86,0.861,0
"551","omp","withoutIO","full",1,2048,0.896,0.897,0
"552","omp","withoutIO","full",1,2048,0.872,0.876,0
"553","omp","withoutIO","full",1,2048,0.872,0.874,0
"554","omp","withoutIO","full",1,2048,0.868,0.87,0
"555","omp","withoutIO","full",1,2048,0.864,0.866,0
"556","omp","withoutIO","full",1,2048,0.876,0.88,0
"557","omp","withoutIO","full",1,2048,0.868,0.87,0
"558","omp","withoutIO","full",1,2048,0.864,0.865,0
"559","omp","withoutIO","full",1,2048,0.864,0.868,0
"560","omp","withoutIO","full",1,2048,0.872,0.874,0
"561","omp","withoutIO","full",1,4096,3.476,3.477,0
"562","omp","withoutIO","full",1,4096,3.492,3.495,0
"563","omp","withoutIO","full",1,4096,3.412,3.416,0
"564","omp","withoutIO","full",1,4096,3.472,3.475,0
"565","omp","withoutIO","full",1,4096,3.468,3.471,0
"566","omp","withoutIO","full",1,4096,3.46,3.463,0
"567","omp","withoutIO","full",1,4096,3.432,3.434,0
"568","omp","withoutIO","full",1,4096,3.488,3.49,0
"569","omp","withoutIO","full",1,4096,3.472,3.473,0
"570","omp","withoutIO","full",1,4096,3.436,3.439,0
"571","omp","withoutIO","full",1,4096,3.512,3.516,0
"572","omp","withoutIO","full",1,4096,3.48,3.484,0
"573","omp","withoutIO","full",1,4096,3.504,3.505,0
"574","omp","withoutIO","full",1,4096,3.456,3.46,0
"575","omp","withoutIO","full",1,4096,3.416,3.419,0
"576","omp","withoutIO","full",1,4096,3.424,3.427,0
"577","omp","withoutIO","full",1,4096,3.432,3.435,0
"578","omp","withoutIO","full",1,4096,3.436,3.438,0
"579","omp","withoutIO","full",1,4096,3.408,3.411,0
"580","omp","withoutIO","full",1,4096,3.416,3.418,0
"581","omp","withoutIO","full",1,8192,13.756,13.76,0
"582","omp","withoutIO","full",1,8192,13.74,13.744,0
"583","omp","withoutIO","full",1,8192,13.832,13.834,0
"584","omp","withoutIO","full",1,8192,13.84,13.844,0
"585","omp","withoutIO","full",1,8192,13.808,13.812,0
"586","omp","withoutIO","full",1,8192,13.748,13.751,0
"587","omp","withoutIO","full",1,8192,13.756,13.759,0
"588","omp","withoutIO","full",1,8192,13.804,13.805,0
"589","omp","withoutIO","full",1,8192,13.752,13.755,0
"590","omp","withoutIO","full",1,8192,13.748,13.75,0
"591","omp","withoutIO","full",1,8192,13.68,13.684,0
"592","omp","withoutIO","full",1,8192,13.796,13.799,0
"593","omp","withoutIO","full",1,8192,13.82,13.824,0
"594","omp","withoutIO","full",1,8192,13.676,13.677,0
"595","omp","withoutIO","full",1,8192,13.68,13.685,0
"596","omp","withoutIO","full",1,8192,13.844,13.845,0
"597","omp","withoutIO","full",1,8192,13.892,13.896,0
"598","omp","withoutIO","full",1,8192,13.692,13.694,0
"599","omp","withoutIO","full",1,8192,13.664,13.668,0
"600","omp","withoutIO","full",1,8192,13.676,13.678,0
"601","omp","withoutIO","full",2,16,0,0.001,0
"602","omp","withoutIO","full",2,16,0,0.001,0
"603","omp","withoutIO","full",2,16,0,0.001,0
"604","omp","withoutIO","full",2,16,0,0.001,0
"605","omp","withoutIO","full",2,16,0,0.001,0
"606","omp","withoutIO","full",2,16,0,0.001,0
"607","omp","withoutIO","full",2,16,0,0.001,0
"608","omp","withoutIO","full",2,16,0,0.001,0
"609","omp","withoutIO","full",2,16,0,0.001,0
"610","omp","withoutIO","full",2,16,0,0.001,0
"611","omp","withoutIO","full",2,16,0,0.001,0
"612","omp","withoutIO","full",2,16,0,0.001,0
"613","omp","withoutIO","full",2,16,0,0.001,0
"614","omp","withoutIO","full",2,16,0,0.001,0
"615","omp","withoutIO","full",2,16,0,0.001,0
"616","omp","withoutIO","full",2,16,0,0.001,0
"617","omp","withoutIO","full",2,16,0,0.001,0
"618","omp","withoutIO","full",2,16,0,0.001,0
"619","omp","withoutIO","full",2,16,0,0.001,0
"620","omp","withoutIO","full",2,16,0,0.001,0
"621","omp","withoutIO","full",2,32,0,0.001,0
"622","omp","withoutIO","full",2,32,0,0.001,0
"623","omp","withoutIO","full",2,32,0,0.001,0
"624","omp","withoutIO","full",2,32,0,0.001,0
"625","omp","withoutIO","full",2,32,0,0.001,0
"626","omp","withoutIO","full",2,32,0,0.001,0
"627","omp","withoutIO","full",2,32,0,0.001,0
"628","omp","withoutIO","full",2,32,0,0.001,0
"629","omp","withoutIO","full",2,32,0,0.001,0
"630","omp","withoutIO","full",2,32,0,0.001,0
"631","omp","withoutIO","full",2,32,0,0.001,0
"632","omp","withoutIO","full",2,32,0,0.001,0
"633","omp","withoutIO","full",2,32,0,0.001,0
"634","omp","withoutIO","full",2,32,0,0.001,0
"635","omp","withoutIO","full",2,32,0,0.001,0
"636","omp","withoutIO","full",2,32,0,0.001,0
"637","omp","withoutIO","full",2,32,0,0.001,0
"638","omp","withoutIO","full",2,32,0,0.001,0
"639","omp","withoutIO","full",2,32,0,0.001,0
"640","omp","withoutIO","full",2,32,0,0.001,0
"641","omp","withoutIO","full",2,64,0,0.002,0
"642","omp","withoutIO","full",2,64,0,0.002,0
"643","omp","withoutIO","full",2,64,0,0.001,0
"644","omp","withoutIO","full",2,64,0,0.001,0
"645","omp","withoutIO","full",2,64,0,0.001,0
"646","omp","withoutIO","full",2,64,0,0.002,0
"647","omp","withoutIO","full",2,64,0,0.002,0
"648","omp","withoutIO","full",2,64,0,0.001,0
"649","omp","withoutIO","full",2,64,0,0.001,0
"650","omp","withoutIO","full",2,64,0,0.001,0
"651","omp","withoutIO","full",2,64,0,0.001,0
"652","omp","withoutIO","full",2,64,0,0.001,0
"653","omp","withoutIO","full",2,64,0,0.001,0
"654","omp","withoutIO","full",2,64,0,0.001,0
"655","omp","withoutIO","full",2,64,0,0.001,0
"656","omp","withoutIO","full",2,64,0,0.001,0
"657","omp","withoutIO","full",2,64,0,0.001,0
"658","omp","withoutIO","full",2,64,0,0.001,0
"659","omp","withoutIO","full",2,64,0,0.001,0
"660","omp","withoutIO","full",2,64,0,0.001,0
"661","omp","withoutIO","full",2,128,0.004,0.003,0
"662","omp","withoutIO","full",2,128,0,0.003,0.004
"663","omp","withoutIO","full",2,128,0,0.003,0.004
"664","omp","withoutIO","full",2,128,0,0.003,0.004
"665","omp","withoutIO","full",2,128,0,0.003,0.004
"666","omp","withoutIO","full",2,128,0,0.003,0.004
"667","omp","withoutIO","full",2,128,0.004,0.003,0
"668","omp","withoutIO","full",2,128,0.004,0.003,0
"669","omp","withoutIO","full",2,128,0,0.003,0.004
"670","omp","withoutIO","full",2,128,0,0.003,0.004
"671","omp","withoutIO","full",2,128,0,0.003,0.004
"672","omp","withoutIO","full",2,128,0,0.003,0.004
"673","omp","withoutIO","full",2,128,0,0.003,0.004
"674","omp","withoutIO","full",2,128,0,0.003,0.004
"675","omp","withoutIO","full",2,128,0.004,0.003,0
"676","omp","withoutIO","full",2,128,0.004,0.003,0
"677","omp","withoutIO","full",2,128,0.004,0.003,0
"678","omp","withoutIO","full",2,128,0,0.003,0.004
"679","omp","withoutIO","full",2,128,0,0.003,0.004
"680","omp","withoutIO","full",2,128,0,0.003,0.004
"681","omp","withoutIO","full",2,256,0.012,0.008,0
"682","omp","withoutIO","full",2,256,0.012,0.008,0
"683","omp","withoutIO","full",2,256,0.012,0.008,0
"684","omp","withoutIO","full",2,256,0.012,0.008,0
"685","omp","withoutIO","full",2,256,0.008,0.008,0.004
"686","omp","withoutIO","full",2,256,0.008,0.008,0.004
"687","omp","withoutIO","full",2,256,0.008,0.008,0.004
"688","omp","withoutIO","full",2,256,0.008,0.008,0.004
"689","omp","withoutIO","full",2,256,0.008,0.008,0.004
"690","omp","withoutIO","full",2,256,0.012,0.008,0
"691","omp","withoutIO","full",2,256,0.012,0.008,0
"692","omp","withoutIO","full",2,256,0.012,0.008,0
"693","omp","withoutIO","full",2,256,0.012,0.008,0
"694","omp","withoutIO","full",2,256,0.016,0.009,0
"695","omp","withoutIO","full",2,256,0.012,0.008,0
"696","omp","withoutIO","full",2,256,0.012,0.008,0
"697","omp","withoutIO","full",2,256,0.012,0.008,0
"698","omp","withoutIO","full",2,256,0.012,0.008,0
"699","omp","withoutIO","full",2,256,0.012,0.008,0
"700","omp","withoutIO","full",2,256,0.012,0.009,0
"701","omp","withoutIO","full",2,512,0.052,0.029,0
"702","omp","withoutIO","full",2,512,0.052,0.028,0
"703","omp","withoutIO","full",2,512,0.056,0.03,0
"704","omp","withoutIO","full",2,512,0.052,0.029,0
"705","omp","withoutIO","full",2,512,0.056,0.03,0
"706","omp","withoutIO","full",2,512,0.056,0.029,0
"707","omp","withoutIO","full",2,512,0.056,0.029,0
"708","omp","withoutIO","full",2,512,0.052,0.028,0
"709","omp","withoutIO","full",2,512,0.052,0.029,0
"710","omp","withoutIO","full",2,512,0.056,0.029,0
"711","omp","withoutIO","full",2,512,0.052,0.029,0
"712","omp","withoutIO","full",2,512,0.052,0.029,0
"713","omp","withoutIO","full",2,512,0.052,0.028,0
"714","omp","withoutIO","full",2,512,0.052,0.028,0
"715","omp","withoutIO","full",2,512,0.052,0.029,0
"716","omp","withoutIO","full",2,512,0.052,0.028,0
"717","omp","withoutIO","full",2,512,0.052,0.028,0
"718","omp","withoutIO","full",2,512,0.052,0.028,0
"719","omp","withoutIO","full",2,512,0.052,0.029,0
"720","omp","withoutIO","full",2,512,0.052,0.028,0
"721","omp","withoutIO","full",2,1024,0.216,0.109,0
"722","omp","withoutIO","full",2,1024,0.212,0.108,0
"723","omp","withoutIO","full",2,1024,0.216,0.11,0
"724","omp","withoutIO","full",2,1024,0.216,0.11,0
"725","omp","withoutIO","full",2,1024,0.22,0.112,0
"726","omp","withoutIO","full",2,1024,0.216,0.111,0
"727","omp","withoutIO","full",2,1024,0.216,0.109,0
"728","omp","withoutIO","full",2,1024,0.216,0.109,0
"729","omp","withoutIO","full",2,1024,0.216,0.109,0
"730","omp","withoutIO","full",2,1024,0.216,0.111,0
"731","omp","withoutIO","full",2,1024,0.216,0.11,0
"732","omp","withoutIO","full",2,1024,0.216,0.11,0
"733","omp","withoutIO","full",2,1024,0.216,0.109,0
"734","omp","withoutIO","full",2,1024,0.216,0.109,0
"735","omp","withoutIO","full",2,1024,0.212,0.109,0
"736","omp","withoutIO","full",2,1024,0.216,0.11,0
"737","omp","withoutIO","full",2,1024,0.216,0.111,0.004
"738","omp","withoutIO","full",2,1024,0.212,0.109,0
"739","omp","withoutIO","full",2,1024,0.216,0.109,0
"740","omp","withoutIO","full",2,1024,0.212,0.109,0
"741","omp","withoutIO","full",2,2048,0.88,0.442,0
"742","omp","withoutIO","full",2,2048,0.856,0.431,0.004
"743","omp","withoutIO","full",2,2048,0.86,0.432,0
"744","omp","withoutIO","full",2,2048,0.86,0.431,0
"745","omp","withoutIO","full",2,2048,0.876,0.44,0
"746","omp","withoutIO","full",2,2048,0.864,0.434,0
"747","omp","withoutIO","full",2,2048,0.864,0.435,0
"748","omp","withoutIO","full",2,2048,0.856,0.432,0.004
"749","omp","withoutIO","full",2,2048,0.868,0.436,0
"750","omp","withoutIO","full",2,2048,0.88,0.442,0
"751","omp","withoutIO","full",2,2048,0.856,0.43,0
"752","omp","withoutIO","full",2,2048,0.856,0.43,0
"753","omp","withoutIO","full",2,2048,0.872,0.438,0
"754","omp","withoutIO","full",2,2048,0.864,0.434,0
"755","omp","withoutIO","full",2,2048,0.872,0.438,0
"756","omp","withoutIO","full",2,2048,0.876,0.44,0
"757","omp","withoutIO","full",2,2048,0.88,0.441,0
"758","omp","withoutIO","full",2,2048,0.868,0.435,0
"759","omp","withoutIO","full",2,2048,0.856,0.43,0
"760","omp","withoutIO","full",2,2048,0.864,0.436,0.004
"761","omp","withoutIO","full",2,4096,3.46,1.732,0
"762","omp","withoutIO","full",2,4096,3.464,1.734,0
"763","omp","withoutIO","full",2,4096,3.432,1.717,0
"764","omp","withoutIO","full",2,4096,3.432,1.718,0
"765","omp","withoutIO","full",2,4096,3.424,1.714,0
"766","omp","withoutIO","full",2,4096,3.424,1.715,0.004
"767","omp","withoutIO","full",2,4096,3.428,1.716,0
"768","omp","withoutIO","full",2,4096,3.424,1.713,0
"769","omp","withoutIO","full",2,4096,3.428,1.715,0
"770","omp","withoutIO","full",2,4096,3.448,1.725,0
"771","omp","withoutIO","full",2,4096,3.424,1.714,0
"772","omp","withoutIO","full",2,4096,3.484,1.744,0
"773","omp","withoutIO","full",2,4096,3.444,1.723,0
"774","omp","withoutIO","full",2,4096,3.528,1.765,0
"775","omp","withoutIO","full",2,4096,3.428,1.716,0
"776","omp","withoutIO","full",2,4096,3.448,1.727,0
"777","omp","withoutIO","full",2,4096,3.492,1.749,0
"778","omp","withoutIO","full",2,4096,3.46,1.731,0
"779","omp","withoutIO","full",2,4096,3.42,1.711,0
"780","omp","withoutIO","full",2,4096,3.476,1.741,0
"781","omp","withoutIO","full",2,8192,13.96,6.982,0
"782","omp","withoutIO","full",2,8192,13.972,6.988,0
"783","omp","withoutIO","full",2,8192,13.856,6.93,0
"784","omp","withoutIO","full",2,8192,13.908,6.957,0
"785","omp","withoutIO","full",2,8192,13.952,6.979,0
"786","omp","withoutIO","full",2,8192,13.752,6.88,0.004
"787","omp","withoutIO","full",2,8192,13.992,6.998,0
"788","omp","withoutIO","full",2,8192,13.852,6.928,0
"789","omp","withoutIO","full",2,8192,13.944,6.973,0
"790","omp","withoutIO","full",2,8192,13.7,6.853,0
"791","omp","withoutIO","full",2,8192,13.76,6.882,0
"792","omp","withoutIO","full",2,8192,13.696,6.849,0
"793","omp","withoutIO","full",2,8192,13.712,6.858,0
"794","omp","withoutIO","full",2,8192,13.724,6.865,0
"795","omp","withoutIO","full",2,8192,13.748,6.876,0
"796","omp","withoutIO","full",2,8192,13.744,6.874,0
"797","omp","withoutIO","full",2,8192,13.668,6.837,0
"798","omp","withoutIO","full",2,8192,13.66,6.831,0
"799","omp","withoutIO","full",2,8192,13.692,6.849,0
"800","omp","withoutIO","full",2,8192,13.928,6.966,0
"801","omp","withoutIO","full",4,16,0,0.001,0
"802","omp","withoutIO","full",4,16,0,0.001,0
"803","omp","withoutIO","full",4,16,0,0.001,0
"804","omp","withoutIO","full",4,16,0,0.001,0
"805","omp","withoutIO","full",4,16,0,0.001,0
"806","omp","withoutIO","full",4,16,0,0.001,0
"807","omp","withoutIO","full",4,16,0,0.001,0
"808","omp","withoutIO","full",4,16,0,0.001,0
"809","omp","withoutIO","full",4,16,0,0.001,0
"810","omp","withoutIO","full",4,16,0,0.001,0
"811","omp","withoutIO","full",4,16,0,0.001,0
"812","omp","withoutIO","full",4,16,0,0.001,0
"813","omp","withoutIO","full",4,16,0,0.001,0
"814","omp","withoutIO","full",4,16,0,0.001,0
"815","omp","withoutIO","full",4,16,0,0.001,0
"816","omp","withoutIO","full",4,16,0,0.001,0
"817","omp","withoutIO","full",4,16,0,0.001,0
"818","omp","withoutIO","full",4,16,0,0.001,0
"819","omp","withoutIO","full",4,16,0,0.001,0
"820","omp","withoutIO","full",4,16,0,0.001,0
"821","omp","withoutIO","full",4,32,0,0.001,0
"822","omp","withoutIO","full",4,32,0,0.001,0
"823","omp","withoutIO","full",4,32,0,0.001,0
"824","omp","withoutIO","full",4,32,0,0.001,0
"825","omp","withoutIO","full",4,32,0,0.001,0
"826","omp","withoutIO","full",4,32,0,0.001,0
"827","omp","withoutIO","full",4,32,0,0.001,0
"828","omp","withoutIO","full",4,32,0,0.001,0
"829","omp","withoutIO","full",4,32,0,0.001,0
"830","omp","withoutIO","full",4,32,0,0.001,0
"831","omp","withoutIO","full",4,32,0,0.001,0
"832","omp","withoutIO","full",4,32,0,0.001,0
"833","omp","withoutIO","full",4,32,0,0.001,0
"834","omp","withoutIO","full",4,32,0,0.001,0
"835","omp","withoutIO","full",4,32,0,0.001,0
"836","omp","withoutIO","full",4,32,0,0.001,0
"837","omp","withoutIO","full",4,32,0,0.001,0
"838","omp","withoutIO","full",4,32,0,0.001,0
"839","omp","withoutIO","full",4,32,0,0.001,0
"840","omp","withoutIO","full",4,32,0,0.001,0
"841","omp","withoutIO","full",4,64,0,0.001,0
"842","omp","withoutIO","full",4,64,0,0.001,0
"843","omp","withoutIO","full",4,64,0,0.001,0
"844","omp","withoutIO","full",4,64,0,0.001,0
"845","omp","withoutIO","full",4,64,0,0.001,0
"846","omp","withoutIO","full",4,64,0,0.001,0
"847","omp","withoutIO","full",4,64,0,0.001,0
"848","omp","withoutIO","full",4,64,0,0.001,0
"849","omp","withoutIO","full",4,64,0,0.001,0
"850","omp","withoutIO","full",4,64,0,0.001,0
"851","omp","withoutIO","full",4,64,0,0.001,0
"852","omp","withoutIO","full",4,64,0,0.001,0
"853","omp","withoutIO","full",4,64,0,0.002,0
"854","omp","withoutIO","full",4,64,0,0.001,0
"855","omp","withoutIO","full",4,64,0,0.001,0
"856","omp","withoutIO","full",4,64,0,0.001,0
"857","omp","withoutIO","full",4,64,0,0.001,0
"858","omp","withoutIO","full",4,64,0,0.001,0
"859","omp","withoutIO","full",4,64,0,0.001,0
"860","omp","withoutIO","full",4,64,0,0.001,0
"861","omp","withoutIO","full",4,128,0,0.002,0.004
"862","omp","withoutIO","full",4,128,0,0.002,0.004
"863","omp","withoutIO","full",4,128,0.004,0.002,0
"864","omp","withoutIO","full",4,128,0.004,0.002,0
"865","omp","withoutIO","full",4,128,0.004,0.002,0
"866","omp","withoutIO","full",4,128,0,0.002,0.004
"867","omp","withoutIO","full",4,128,0,0.002,0.004
"868","omp","withoutIO","full",4,128,0,0.002,0.004
"869","omp","withoutIO","full",4,128,0,0.002,0.004
"870","omp","withoutIO","full",4,128,0,0.002,0.004
"871","omp","withoutIO","full",4,128,0,0.002,0.004
"872","omp","withoutIO","full",4,128,0,0.002,0.004
"873","omp","withoutIO","full",4,128,0.004,0.002,0
"874","omp","withoutIO","full",4,128,0.004,0.002,0
"875","omp","withoutIO","full",4,128,0,0.002,0.004
"876","omp","withoutIO","full",4,128,0.004,0.002,0
"877","omp","withoutIO","full",4,128,0.004,0.002,0
"878","omp","withoutIO","full",4,128,0.004,0.002,0
"879","omp","withoutIO","full",4,128,0.004,0.002,0
"880","omp","withoutIO","full",4,128,0,0.002,0.004
"881","omp","withoutIO","full",4,256,0.012,0.005,0
"882","omp","withoutIO","full",4,256,0.012,0.005,0
"883","omp","withoutIO","full",4,256,0.012,0.005,0
"884","omp","withoutIO","full",4,256,0.012,0.005,0
"885","omp","withoutIO","full",4,256,0.012,0.005,0
"886","omp","withoutIO","full",4,256,0.012,0.005,0
"887","omp","withoutIO","full",4,256,0.012,0.005,0
"888","omp","withoutIO","full",4,256,0.012,0.005,0
"889","omp","withoutIO","full",4,256,0.012,0.005,0
"890","omp","withoutIO","full",4,256,0.012,0.005,0
"891","omp","withoutIO","full",4,256,0.012,0.005,0
"892","omp","withoutIO","full",4,256,0.016,0.005,0
"893","omp","withoutIO","full",4,256,0.012,0.005,0
"894","omp","withoutIO","full",4,256,0.012,0.005,0
"895","omp","withoutIO","full",4,256,0.012,0.005,0
"896","omp","withoutIO","full",4,256,0.012,0.005,0
"897","omp","withoutIO","full",4,256,0.012,0.005,0
"898","omp","withoutIO","full",4,256,0.012,0.005,0
"899","omp","withoutIO","full",4,256,0,0.005,0.012
"900","omp","withoutIO","full",4,256,0.012,0.005,0
"901","omp","withoutIO","full",4,512,0.056,0.015,0
"902","omp","withoutIO","full",4,512,0.056,0.015,0
"903","omp","withoutIO","full",4,512,0.056,0.015,0
"904","omp","withoutIO","full",4,512,0.056,0.015,0
"905","omp","withoutIO","full",4,512,0.056,0.015,0
"906","omp","withoutIO","full",4,512,0.052,0.015,0
"907","omp","withoutIO","full",4,512,0.056,0.015,0
"908","omp","withoutIO","full",4,512,0.056,0.015,0
"909","omp","withoutIO","full",4,512,0.056,0.015,0
"910","omp","withoutIO","full",4,512,0.052,0.015,0.004
